path,size_bytes,sha256,disposition,reason,overwrite_allowed
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold1.parquet,174613,63c9c86f68a711133cbcca23dedfb8cef75b445fc9f97b2d1271a25ed0d21460,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold2.json,1082,ce3823eecb196abf7f3d6fbd7198b43152d3fa4838004fd3b57459c948162230,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold2.parquet,174254,fec666ba6fa063722c56404b2f7274237ed40b275f016cd5cd95c817ed51820a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold3.json,1081,08b0d39c6d07d9d19f4cf8d3b21ffbf0826b2db82826ed564e0ab06110184689,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold3.parquet,173568,e723dcac988b87912f47522e50918a2f9d0c6b26bc4652be08102695cee43a94,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold4.json,1081,e9f09620217a3c089f7d9f83be5dbe9dd697fccddff947db717cd8b042382936,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold4.parquet,173030,3f935b10bbdb4994a6ec29a6032dc47decf8857a9d5a1624d58a6b95d0e33305,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold1.json,1058,5e6f6b91e22710002329c4a12cbc57d9d067514d7f438daf76de5b8a72e6913e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold1.parquet,174713,8493d54ba3b41326ddc38dee9961e6cddf0c710c725205b67f8876ab20948640,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold2.json,1060,51e1428b21daa702ddc7f2dc9c5e2294619f4c4d8480d46fcba6fa02e010e905,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold2.parquet,173715,6dcd2376b6e6fb86ae211305a57fdd7e25f51d9c1cccad89655a3a081dfb08e3,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold3.json,1058,45293351acaf45b3f3542101b7ec3e09098205e1ebe7c79b1e2666fcdebbb444,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold3.parquet,173737,9708a0b71e0a08ad8e3c699033439660d7b270c06f0aee042b0fd50b7d0eac0b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold4.json,1057,3a337fb94fe04763bfc095dba03ecf71b52bcede837fdc64266f6ed550f4ffba,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_sales_amount_raw_components__fold4.parquet,173119,ffa287e33e02617bf8a3e2421d7f914d3ddc85157b8177ceeb53de84bdf612db,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold1.json,1077,ef6ef38bc4d35b65c208ee3fc89db9ff87ba3d524a5238e844979e3e23876edd,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold1.parquet,174808,b2d3df3ebdede378a5fcf69e075376777ee60895ee95b01b9529c49039e3f6f6,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold2.json,1073,f4389b8338bb44bb73da1d70fec670c51621022a8812dcb88e7933bb72d160b5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold2.parquet,174356,06f012106e262813868760b3ed9c9e7084ddd815c872ffc8bbfab07970c4e0ad,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold3.json,1072,8a7fe8529044591982e7114ce74d2982e89117814c79fa1514a8485d3762d1b4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold3.parquet,173809,dabef2880e6f1de613028fd8fbbb0ede736431a3ad08467575666fd5175f7767,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold4.json,1075,867a9666b8ebd4502e13c12d67b9c2ecb5c32409788027e0fc9009c681014d52,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_transaction_count_raw_components__fold4.parquet,173188,18151762294543dc8cf9c28f2a393b19c07e773fda8e35b40c410e33e556d6bd,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold1.json,1074,163a3086641b5a3a9573a5aa64326282700c18b4da321527419a884c49707742,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold1.parquet,174648,62a340f0a281732f8b3402e2bde2b0b68c157330ec911db93bb71e1717d1f1b3,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold2.json,1078,4d6452b07277234b71736108c0a74f7ecd07a4374445de7d0434440e167eac94,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold2.parquet,174301,53202e46a763a2d58da333ee4c8e55a8bedd6d3e69b665523974e617314fd1bb,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold3.json,1075,6c5c15a431aae199c53603377862e76d3626540898eb7efd7b834cf4405b068f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold3.parquet,173489,841a3f0672ed62c47201a35f57cc6c6c7145b1e2febfec82bc5b5518f5773584,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold4.json,1074,293d914ceab444fa0ea3c1a4f26374edb67257277b549c9ad22cc8522a30cd90,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_worker_population_raw_components__fold4.parquet,173027,c5c0401122f94e809c143a8cdeb7e81f7710af2b297b87f283057770230ddeee,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold1.json,979,2f9f61c7493875924cea26ba601283cbc2ca392af637b22ef9de0d933f5e4ba3,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold1.parquet,176817,84677db61e79b8748a022503a2c36b88bd8fc86a007fd742f3e624c972024026,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold2.json,980,87d4daeab1f4031a8d4a9cefd030cc7c9b854203456bd239fcb7c5bf037a2c63,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold2.parquet,176483,7654b57709d0e68aaed60040305a73fa86a0eb3402731c1b2ac9b675de5417b4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold3.json,977,526647851ed54378aa38b59aadb8107cf524cec0e3ff9de4cf64ac9cf823bd7b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold3.parquet,175731,42757064d6ed08f4ebe5f6ce66f4d96728747a117536b429139d8274860e500e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold4.json,980,af02b44a782aa6553c585ee8b1541fb2a522ac4e52ae6b46c44c16591244141d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__common_baseline__fold4.parquet,174982,61992645f443d7e8aea1546c6a76ed7116fcd11870d4a69f052c653fa0d3284c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold1.json,1070,27b47d34ad38f45004b158b3ff314ce5ffb59b4ba9cf529879cd7cdde3cf450e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold1.parquet,177237,88678a81413d241da6b8543727f344f28386117b620f4d1068d565223496f028,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold2.json,1068,742a8f721f5cec4b29f53fc0439eb40e99bf44e209945e8abf3bab925b5f9bf5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold2.parquet,176843,6d7c34a68a28861ebc3d93aa020cf9de27a33a7b2663f0afc9df9cf719f8e7ba,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold3.json,1067,0f16673b7bf362625edfbf75a9661b614da687ef50491c872ef6d12dceceea0d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold3.parquet,176148,40405d661fc2ad16f3ddb622b0e200187d37ff9a4775b53f139b3cb4a3b0bc8b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold4.json,1068,b855f0f3fa0cfddd5eafabb2c7a71783b7da1687adb39bb683dcf51d591ccf15,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_floating_population_raw_components__fold4.parquet,175412,9b1772de779b8710974107a670dff93e32bf25c878a5f96bd23fcb292c3308e1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold1.json,1066,2a7d9b75bb40dc7c8a7e1efd6700b248e0c04f9e8cd1573d6094907128d13c5c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold1.parquet,176639,eecf40464f3ffe742411491d793c1a1d5c8909ae09d2eddf6c9a4f44945b9c0e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold2.json,1069,dee1285b7fba21fb56dc538c34371e921bc7b7fbf207ee343d2d79bd44780fe9,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold2.parquet,176838,02699b3251008c4639203b149908c4ec3f858ae07d7a332e55d557279d4cb923,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold3.json,1066,ac87ab2ec905f31c5fb9ba6e9735d8b35dccf9d76e98a85640decbaba028080b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold3.parquet,176147,0aeb9989a8c43e76e316460b4f1828011b0281779fb3fac728c76ee55d694d47,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold4.json,1066,45dae4252f71379eee9ed03cd38dba883cff62459c0afbe5b6e9efc24551c28c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_resident_population_raw_components__fold4.parquet,175396,fe6db4be466cccd556f5b5fda051d6da9fd7ce353c0cd0ff33cb9142a3d3d283,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold1.json,1050,1130d750411400cb7ba01677fa00af3a75b0c4b23ed73f8045ea35cb08c133bd,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold1.parquet,177114,524bd402549796b842734ce1721f7cd1d05de3054749e61d731902e732c09219,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold2.json,1048,1485bd8fa29e5005d6eb772e1d2d62b5d5b3fd41226b95b0e8aacf7b5f4c3f56,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold2.parquet,176740,e2f104ee257292449cfbb5c94664525589bd251f559cbdf596a081c78ce23429,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold3.json,1047,8bb1dad2acb4e72f63fe82f10f6b2144706a1950633fed41998be019e6810707,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold3.parquet,176090,c7737dcee2d12a4e6a25eeacb2222a55cd07364dddc4d378c055e53c594b3d36,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold4.json,1045,a142115b52d8eb310c03109bdabeb78728aa4009aba8ccc565c687442233fc08,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_sales_amount_raw_components__fold4.parquet,174690,56a1335aea74aab60a360f1fc6a57cfa2b2861e37dc51739b46c591aabab59c0,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold1.json,1065,78bb59814bc8b110dd40db10eb82cc737f1b0eea220ff615eddcabac29830b7b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold1.parquet,177205,3936a12d33d1bf1bbf92baea1e70ac02882bc87df5804f95cd69142841f8ef9b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold2.json,1061,477c6b8b8eafd94ee9511e0e1a3c1e3a58d3fd417cdaf9deb9630e93ef627161,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold2.parquet,176873,2c33f52a9b9c16fdd35cfac637199a9c027ead56050e00e578148de850f4e70f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold3.json,1061,b84b1d954f29a12f87e781dba610a51d3d12b4930d0fd01a9ac97dde8421c9ad,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold3.parquet,176168,c05ab2c263a6c5d64601c6c6a6e206c055fa6ff4bee7216de73b3d0da0321f98,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold4.json,1063,0331ff8369501b545ec0dc6de039babaa571fad2a11d4c0d33ace03e62fab701,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_transaction_count_raw_components__fold4.parquet,175322,afcda9cb76dbf3f6559f2b1f727bd51e2289502fc29e02d6e6d150c4992bc65d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold1.json,1060,e5f2195c48d675cba7ccfbb0d0e0a60c11156216a50403ad0cbfcb37f35b905a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold1.parquet,177189,9c802c7e27c0799c7733faf6538b880866e3cd032498cc264501034a432296e7,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold2.json,1063,e9626d0814f5801cc9710ba03cd7c6f8e02fa506cfa2f4dbd0e90a64be52c806,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold2.parquet,176807,a1f66a51b9da66a5ce997c57b78602da4a41788cf29a15f148dc9f7bd70e1f2f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold3.json,1064,2b21aae33756ce6b182265f3f90cf822765721bce738605fa39cbf29f3918559,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold3.parquet,176114,0b369b0820a751f5509960a2dd56b8b6b7ac296a343340e4e614ee616d513e88,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold4.json,1063,d7d730a002ce989ffe912c0c41eba0a52a28401ff62d44aa9ae940e98d40d879,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/xgboost__tree_plus_worker_population_raw_components__fold4.parquet,175400,440202e70f51bdfd3b8f046ea3d300c8a20f3edad457327826ebc4c398c78980,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20231__catboost__trial18.json,1559,449218c5a78970cbf04efc2012a75e194846308cf4688db8bc36d5cf747e7c37,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20231__catboost__trial18.parquet,174685,0517e15c58e6ee3d853ff147c62bda772683398e3e8a594cf0cb62ac45eda767,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20231__lightgbm__trial10.json,1593,3500072ab377ccbd079842cee4a186f602547d3867871a6f3dd515db1d484bd1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20231__lightgbm__trial10.parquet,175164,7ab65ce735bcb07a117bf800da789e8d971f820fc93e7934dd595b1c5b0f796d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20231__xgboost__trial16.json,1640,57f74eb3cf9872b453d21d9e993e7656b6bd5f1718b6d2bfd4c2667bc26a5962,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20231__xgboost__trial16.parquet,175058,a4956af08bf27e996c178eef47a0d955d64a45cad45aa98662eb9f34ac5a1c4e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20232__catboost__trial18.json,1558,ea08f6ef9204b8918739d6ee10f1f7d814ca026f0b26391d1564b553569420e2,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20232__catboost__trial18.parquet,174486,0a6e8ecccfa4b8a9c2595967bff2b5e09d6642e0650824d4645274dbfd140bae,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20232__lightgbm__trial10.json,1595,3bbb8a3a30a5cc1274f729736d623d07393d2fd4330f69f10d888d18bea54525,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20232__lightgbm__trial10.parquet,174451,bb767d7acec8c552783b84a756a77c57894699c39db37c8467ddb36a18a33141,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20232__xgboost__trial16.json,1640,1fe84ac6d99a9e262cf8d650c59ded807ec6584b708d02f490a5255f03d1adda,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20232__xgboost__trial16.parquet,175155,73092bcc82084d9cc82fc2554668b464f3cf0dc6b8f0de396855d3d941a7567a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20233__catboost__trial18.json,1556,b8902323a9ed91ab0adb5db6c8a6be9628dfff20a17e3a8ae6035b26f0a1d8ce,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20233__catboost__trial18.parquet,174755,7eb8bcd20592024530f3cc7be24a39f9f2b606d2db14c16ae3593930767eb55c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20233__lightgbm__trial10.json,1594,f25a43182b01b42104f210badfa722a5c98f201c84e675e47fea9b1e642cdd33,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20233__lightgbm__trial10.parquet,173713,6c397def6ed9243e3b261694757001d0d9c7170cf9f92ec38eccf00e81e43ece,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20233__xgboost__trial16.json,1640,5b9b2accc78a0a1012524de727e606d2ca64df2e52836c1ebc38723b6d7af1a5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer1__period20233__xgboost__trial16.parquet,174587,a8ee40ee758a5a83478100e5fb5290d4f70b8c0e3af6863fd342fcce365d348b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20232__catboost__trial18.json,1558,9eb8267bd531cc219c9277a8ca42cc86285e2a7b354df5521b3ecbc534a07a3e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20232__catboost__trial18.parquet,174486,0a6e8ecccfa4b8a9c2595967bff2b5e09d6642e0650824d4645274dbfd140bae,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20232__lightgbm__trial10.json,1595,e0e8fb3723ff6a6757628e867d92c6d7c3de207bc3c4c1ad962d472a44d8887c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20232__lightgbm__trial10.parquet,174451,bb767d7acec8c552783b84a756a77c57894699c39db37c8467ddb36a18a33141,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20232__xgboost__trial16.json,1641,3dca777170badf3bab0c05442b90cdfb17ea7ec6b8fca1ad5dff33597c84f9d9,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20232__xgboost__trial16.parquet,175155,73092bcc82084d9cc82fc2554668b464f3cf0dc6b8f0de396855d3d941a7567a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20233__catboost__trial18.json,1555,d53baecce55c265b85f80fe29bdd5d9d81830c3d39f8bff2b3e44b5a94b0fa76,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20233__catboost__trial18.parquet,174755,7eb8bcd20592024530f3cc7be24a39f9f2b606d2db14c16ae3593930767eb55c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20233__lightgbm__trial10.json,1592,137ec1401767b5f3463cb17b3dc2490c0655324a4cbd98082424a67bf49a0a05,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20233__lightgbm__trial10.parquet,173713,6c397def6ed9243e3b261694757001d0d9c7170cf9f92ec38eccf00e81e43ece,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20233__xgboost__trial16.json,1641,0c632716b6df7b2c3997b97a2684c339ec115ca8d75c16debbde1f956c6c3ea5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20233__xgboost__trial16.parquet,174587,a8ee40ee758a5a83478100e5fb5290d4f70b8c0e3af6863fd342fcce365d348b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20234__catboost__trial18.json,1557,6ca0efced39307000dac4d0a74425c80b058553d10c5ff96a551b74e2ca6bb5f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20234__catboost__trial18.parquet,174610,a99b67e53c3c0d6bc213fc5d211827193a4ffeeb65ef196eed81829d54d4387c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20234__lightgbm__trial10.json,1595,142db60d44079b4881ca29a8a58239623a9ac295816b53a159cc4d8dd5eca3c1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20234__lightgbm__trial10.parquet,173977,c7fcb03ad436da9111fded491a48147472db74238d11380ceab0e537dfd93a64,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20234__xgboost__trial16.json,1641,a15ee382e28b5836787163965bf5b7bafec1333ecbbf7f4a0f4d98a041bcd00a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer2__period20234__xgboost__trial16.parquet,174548,f5d79dc958c6be5b03756ad221661509fe8509d24002686d50a1dbf34881a185,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20233__catboost__trial18.json,1555,64c7b2d03c7e4e1063a166605dd29f2b49891a7a62ffd9f69385b174e35558d6,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20233__catboost__trial18.parquet,174755,7eb8bcd20592024530f3cc7be24a39f9f2b606d2db14c16ae3593930767eb55c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20233__lightgbm__trial10.json,1594,2ae7e1b9e3f437ea85266f135cccfae7a092b45c584bf538f800de8873ecb309,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20233__lightgbm__trial10.parquet,173713,6c397def6ed9243e3b261694757001d0d9c7170cf9f92ec38eccf00e81e43ece,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20233__xgboost__trial16.json,1640,44fabd341ba4ea04c6004b331feab9793f010383c045668ece646e26ec72bc26,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20233__xgboost__trial16.parquet,174587,a8ee40ee758a5a83478100e5fb5290d4f70b8c0e3af6863fd342fcce365d348b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20234__catboost__trial18.json,1557,5dac6cf52c70a65622619f85b6962756ac5e99c46dff2bf29922527ef6b72988,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20234__catboost__trial18.parquet,174610,a99b67e53c3c0d6bc213fc5d211827193a4ffeeb65ef196eed81829d54d4387c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/ensemble_checkpoints/inner__outer3__period20234__lightgbm__trial10.json,1595,ffb3416eee18bf25e14a79b00aeab5958939cc80b028d764e9bed84bc49bdab8,frozen_baseline,Stage 0-6 verified artifact,no
